PlotID,site,treatment,plot,month,time,Species,abundances
ITA_closed_8_T072_72_herb,ITA,closed,8,T072,72,Philodendron.sp.,0
ITA_closed_8_T072_72_herb,ITA,closed,8,T072,72,Poaceae.sp.,0
ITA_closed_8_T072_72_herb,ITA,closed,8,T072,72,Polybotrya.cylindrica,4
ITA_closed_8_T072_72_liana,ITA,closed,8,T072,72,Apocynaceae.sp.,2
ITA_closed_8_T072_72_liana,ITA,closed,8,T072,72,Asteraceae.cf.,0
ITA_closed_8_T072_72_liana,ITA,closed,8,T072,72,Paullinia/Serjania.sp. 2,1
ITA_closed_8_T072_72_liana,ITA,closed,8,T072,72,Piptocarpha.sp.,0
ITA_closed_8_T072_72_palm,ITA,closed,8,T072,72,Euterpe.edulis,11
ITA_closed_8_T072_72_tree,ITA,closed,8,T072,72,Alchornea.cf.,0
ITA_closed_8_T072_72_tree,ITA,closed,8,T072,72,Dalbergia.frutescens,1
ITA_closed_8_T072_72_tree,ITA,closed,8,T072,72,Inga.sessilis,1
ITA_closed_8_T072_72_tree,ITA,closed,8,T072,72,Myrtaceae.sp.,1
ITA_closed_8_T072_72_tree,ITA,closed,8,T072,72,Ocotea.cf.,0
ITA_closed_8_T072_72_tree,ITA,closed,8,T072,72,Ocotea.sp.,0
ITA_closed_8_T072_72_tree,ITA,closed,8,T072,72,Ocotea.sp. 2,0
ITA_closed_8_T072_72_tree,ITA,closed,8,T072,72,Sloanea.guianensis,0
ITA_closed_8_T078_78_bamboo,ITA,closed,8,T078,78,Merostachys..multiramea,0
ITA_closed_8_T078_78_bamboo,ITA,closed,8,T078,78,Merostachys..neesii,0
ITA_closed_8_T078_78_herb,ITA,closed,8,T078,78,Anthurium..loefgrenii,1
ITA_closed_8_T078_78_herb,ITA,closed,8,T078,78,Nidularium.sp.,0
ITA_closed_8_T078_78_herb,ITA,closed,8,T078,78,Nidularium.sp. 1,3
ITA_closed_8_T078_78_herb,ITA,closed,8,T078,78,Philodendron.sp.,0
ITA_closed_8_T078_78_herb,ITA,closed,8,T078,78,Poaceae.sp.,0
ITA_closed_8_T078_78_herb,ITA,closed,8,T078,78,Polybotrya.cylindrica,4
ITA_closed_8_T078_78_liana,ITA,closed,8,T078,78,Apocynaceae.sp.,1
ITA_closed_8_T078_78_liana,ITA,closed,8,T078,78,Asteraceae.cf.,0
ITA_closed_8_T078_78_liana,ITA,closed,8,T078,78,Paullinia/Serjania.sp. 2,1
ITA_closed_8_T078_78_liana,ITA,closed,8,T078,78,Piptocarpha.sp.,0
ITA_closed_8_T078_78_palm,ITA,closed,8,T078,78,Euterpe.edulis,11
ITA_closed_8_T078_78_tree,ITA,closed,8,T078,78,Alchornea.cf.,0
ITA_closed_8_T078_78_tree,ITA,closed,8,T078,78,Dalbergia.frutescens,1
ITA_closed_8_T078_78_tree,ITA,closed,8,T078,78,Inga.sessilis,1
ITA_closed_8_T078_78_tree,ITA,closed,8,T078,78,Myrtaceae.sp.,1
ITA_closed_8_T078_78_tree,ITA,closed,8,T078,78,Ocotea.cf.,1
ITA_closed_8_T078_78_tree,ITA,closed,8,T078,78,Ocotea.sp.,1
ITA_closed_8_T078_78_tree,ITA,closed,8,T078,78,Ocotea.sp. 2,0
ITA_closed_8_T078_78_tree,ITA,closed,8,T078,78,Sloanea.guianensis,0
ITA_closed_8_T084_84_bamboo,ITA,closed,8,T084,84,Merostachys..multiramea,0
ITA_closed_8_T084_84_bamboo,ITA,closed,8,T084,84,Merostachys..neesii,0
ITA_closed_8_T084_84_herb,ITA,closed,8,T084,84,Anthurium..loefgrenii,1
ITA_closed_8_T084_84_herb,ITA,closed,8,T084,84,Nidularium.sp.,0
ITA_closed_8_T084_84_herb,ITA,closed,8,T084,84,Nidularium.sp. 1,3
ITA_closed_8_T084_84_herb,ITA,closed,8,T084,84,Philodendron.sp.,0
ITA_closed_8_T084_84_herb,ITA,closed,8,T084,84,Poaceae.sp.,0
ITA_closed_8_T084_84_herb,ITA,closed,8,T084,84,Polybotrya.cylindrica,4
ITA_closed_8_T084_84_liana,ITA,closed,8,T084,84,Apocynaceae.sp.,1
ITA_closed_8_T084_84_liana,ITA,closed,8,T084,84,Asteraceae.cf.,0
ITA_closed_8_T084_84_liana,ITA,closed,8,T084,84,Paullinia/Serjania.sp. 2,1
ITA_closed_8_T084_84_liana,ITA,closed,8,T084,84,Piptocarpha.sp.,0
ITA_closed_8_T084_84_palm,ITA,closed,8,T084,84,Euterpe.edulis,11
ITA_closed_8_T084_84_tree,ITA,closed,8,T084,84,Alchornea.cf.,0
ITA_closed_8_T084_84_tree,ITA,closed,8,T084,84,Dalbergia.frutescens,1
ITA_closed_8_T084_84_tree,ITA,closed,8,T084,84,Inga.sessilis,1
ITA_closed_8_T084_84_tree,ITA,closed,8,T084,84,Myrtaceae.sp.,1
ITA_closed_8_T084_84_tree,ITA,closed,8,T084,84,Ocotea.cf.,1
ITA_closed_8_T084_84_tree,ITA,closed,8,T084,84,Ocotea.sp.,1
ITA_closed_8_T084_84_tree,ITA,closed,8,T084,84,Ocotea.sp. 2,0
ITA_closed_8_T084_84_tree,ITA,closed,8,T084,84,Sloanea.guianensis,0
ITA_closed_8_T090_90_bamboo,ITA,closed,8,T090,90,Merostachys..multiramea,0
ITA_closed_8_T090_90_bamboo,ITA,closed,8,T090,90,Merostachys..neesii,0
ITA_closed_8_T090_90_herb,ITA,closed,8,T090,90,Anthurium..loefgrenii,1
ITA_closed_8_T090_90_herb,ITA,closed,8,T090,90,Nidularium.sp.,0
ITA_closed_8_T090_90_herb,ITA,closed,8,T090,90,Nidularium.sp. 1,3
ITA_closed_8_T090_90_herb,ITA,closed,8,T090,90,Philodendron.sp.,0
ITA_closed_8_T090_90_herb,ITA,closed,8,T090,90,Poaceae.sp.,0
ITA_closed_8_T090_90_herb,ITA,closed,8,T090,90,Polybotrya.cylindrica,4
ITA_closed_8_T090_90_liana,ITA,closed,8,T090,90,Apocynaceae.sp.,0
ITA_closed_8_T090_90_liana,ITA,closed,8,T090,90,Asteraceae.cf.,0
ITA_closed_8_T090_90_liana,ITA,closed,8,T090,90,Paullinia/Serjania.sp. 2,1
ITA_closed_8_T090_90_liana,ITA,closed,8,T090,90,Piptocarpha.sp.,0
ITA_closed_8_T090_90_palm,ITA,closed,8,T090,90,Euterpe.edulis,7
ITA_closed_8_T090_90_tree,ITA,closed,8,T090,90,Alchornea.cf.,0
ITA_closed_8_T090_90_tree,ITA,closed,8,T090,90,Dalbergia.frutescens,1
ITA_closed_8_T090_90_tree,ITA,closed,8,T090,90,Inga.sessilis,1
ITA_closed_8_T090_90_tree,ITA,closed,8,T090,90,Myrtaceae.sp.,1
ITA_closed_8_T090_90_tree,ITA,closed,8,T090,90,Ocotea.cf.,1
ITA_closed_8_T090_90_tree,ITA,closed,8,T090,90,Ocotea.sp.,1
ITA_closed_8_T090_90_tree,ITA,closed,8,T090,90,Ocotea.sp. 2,0
ITA_closed_8_T090_90_tree,ITA,closed,8,T090,90,Sloanea.guianensis,0
ITA_closed_8_T096_96_bamboo,ITA,closed,8,T096,96,Merostachys..multiramea,0
ITA_closed_8_T096_96_bamboo,ITA,closed,8,T096,96,Merostachys..neesii,14
ITA_closed_8_T096_96_herb,ITA,closed,8,T096,96,Anthurium..loefgrenii,2
ITA_closed_8_T096_96_herb,ITA,closed,8,T096,96,Nidularium.sp.,0
ITA_closed_8_T096_96_herb,ITA,closed,8,T096,96,Nidularium.sp. 1,3
ITA_closed_8_T096_96_herb,ITA,closed,8,T096,96,Philodendron.sp.,1
ITA_closed_8_T096_96_herb,ITA,closed,8,T096,96,Poaceae.sp.,1
ITA_closed_8_T096_96_herb,ITA,closed,8,T096,96,Polybotrya.cylindrica,6
ITA_closed_8_T096_96_liana,ITA,closed,8,T096,96,Apocynaceae.sp.,0
ITA_closed_8_T096_96_liana,ITA,closed,8,T096,96,Asteraceae.cf.,0
ITA_closed_8_T096_96_liana,ITA,closed,8,T096,96,Paullinia/Serjania.sp. 2,1
ITA_closed_8_T096_96_liana,ITA,closed,8,T096,96,Piptocarpha.sp.,0
ITA_closed_8_T096_96_palm,ITA,closed,8,T096,96,Euterpe.edulis,8
ITA_closed_8_T096_96_tree,ITA,closed,8,T096,96,Alchornea.cf.,0
ITA_closed_8_T096_96_tree,ITA,closed,8,T096,96,Dalbergia.frutescens,1
ITA_closed_8_T096_96_tree,ITA,closed,8,T096,96,Inga.sessilis,1
ITA_closed_8_T096_96_tree,ITA,closed,8,T096,96,Myrtaceae.sp.,1
ITA_closed_8_T096_96_tree,ITA,closed,8,T096,96,Ocotea.cf.,2
ITA_closed_8_T096_96_tree,ITA,closed,8,T096,96,Ocotea.sp.,1
ITA_closed_8_T096_96_tree,ITA,closed,8,T096,96,Ocotea.sp. 2,0
ITA_closed_8_T096_96_tree,ITA,closed,8,T096,96,Sloanea.guianensis,0
ITA_closed_8_T0_0_bamboo,ITA,closed,8,T0,0,Merostachys..multiramea,0
ITA_closed_8_T0_0_bamboo,ITA,closed,8,T0,0,Merostachys..neesii,0
ITA_closed_8_T0_0_herb,ITA,closed,8,T0,0,Anthurium..loefgrenii,1
ITA_closed_8_T0_0_herb,ITA,closed,8,T0,0,Nidularium.sp.,0
ITA_closed_8_T0_0_herb,ITA,closed,8,T0,0,Nidularium.sp. 1,4
ITA_closed_8_T0_0_herb,ITA,closed,8,T0,0,Philodendron.sp.,0
ITA_closed_8_T0_0_herb,ITA,closed,8,T0,0,Poaceae.sp.,0
ITA_closed_8_T0_0_herb,ITA,closed,8,T0,0,Polybotrya.cylindrica,5
ITA_closed_8_T0_0_liana,ITA,closed,8,T0,0,Apocynaceae.sp.,0
ITA_closed_8_T0_0_liana,ITA,closed,8,T0,0,Asteraceae.cf.,0
ITA_closed_8_T0_0_liana,ITA,closed,8,T0,0,Paullinia/Serjania.sp. 2,0
ITA_closed_8_T0_0_liana,ITA,closed,8,T0,0,Piptocarpha.sp.,0
ITA_closed_8_T0_0_palm,ITA,closed,8,T0,0,Euterpe.edulis,9
ITA_closed_8_T0_0_tree,ITA,closed,8,T0,0,Alchornea.cf.,0
ITA_closed_8_T0_0_tree,ITA,closed,8,T0,0,Dalbergia.frutescens,0
ITA_closed_8_T0_0_tree,ITA,closed,8,T0,0,Inga.sessilis,1
ITA_closed_8_T0_0_tree,ITA,closed,8,T0,0,Myrtaceae.sp.,0
ITA_closed_8_T0_0_tree,ITA,closed,8,T0,0,Ocotea.cf.,0
ITA_closed_8_T0_0_tree,ITA,closed,8,T0,0,Ocotea.sp.,0
ITA_closed_8_T0_0_tree,ITA,closed,8,T0,0,Ocotea.sp. 2,1
ITA_closed_8_T0_0_tree,ITA,closed,8,T0,0,Sloanea.guianensis,0
ITA_closed_8_T102_102_bamboo,ITA,closed,8,T102,102,Merostachys..multiramea,0
ITA_closed_8_T102_102_bamboo,ITA,closed,8,T102,102,Merostachys..neesii,11
ITA_closed_8_T102_102_herb,ITA,closed,8,T102,102,Anthurium..loefgrenii,2
ITA_closed_8_T102_102_herb,ITA,closed,8,T102,102,Nidularium.sp.,0
ITA_closed_8_T102_102_herb,ITA,closed,8,T102,102,Nidularium.sp. 1,3
ITA_closed_8_T102_102_herb,ITA,closed,8,T102,102,Philodendron.sp.,1
ITA_closed_8_T102_102_herb,ITA,closed,8,T102,102,Poaceae.sp.,1
ITA_closed_8_T102_102_herb,ITA,closed,8,T102,102,Polybotrya.cylindrica,6
ITA_closed_8_T102_102_liana,ITA,closed,8,T102,102,Apocynaceae.sp.,0
ITA_closed_8_T102_102_liana,ITA,closed,8,T102,102,Asteraceae.cf.,0
ITA_closed_8_T102_102_liana,ITA,closed,8,T102,102,Paullinia/Serjania.sp. 2,1
ITA_closed_8_T102_102_liana,ITA,closed,8,T102,102,Piptocarpha.sp.,0
ITA_closed_8_T102_102_palm,ITA,closed,8,T102,102,Euterpe.edulis,8
ITA_closed_8_T102_102_tree,ITA,closed,8,T102,102,Alchornea.cf.,0
ITA_closed_8_T102_102_tree,ITA,closed,8,T102,102,Dalbergia.frutescens,1
ITA_closed_8_T102_102_tree,ITA,closed,8,T102,102,Inga.sessilis,1
ITA_closed_8_T102_102_tree,ITA,closed,8,T102,102,Myrtaceae.sp.,1
ITA_closed_8_T102_102_tree,ITA,closed,8,T102,102,Ocotea.cf.,2
ITA_closed_8_T102_102_tree,ITA,closed,8,T102,102,Ocotea.sp.,1
ITA_closed_8_T102_102_tree,ITA,closed,8,T102,102,Ocotea.sp. 2,0
ITA_closed_8_T102_102_tree,ITA,closed,8,T102,102,Sloanea.guianensis,0
ITA_closed_8_T108_108_bamboo,ITA,closed,8,T108,108,Merostachys..multiramea,0
ITA_closed_8_T108_108_bamboo,ITA,closed,8,T108,108,Merostachys..neesii,18
ITA_closed_8_T108_108_herb,ITA,closed,8,T108,108,Anthurium..loefgrenii,2
ITA_closed_8_T108_108_herb,ITA,closed,8,T108,108,Nidularium.sp.,1
ITA_closed_8_T108_108_herb,ITA,closed,8,T108,108,Nidularium.sp. 1,3
ITA_closed_8_T108_108_herb,ITA,closed,8,T108,108,Philodendron.sp.,1
ITA_closed_8_T108_108_herb,ITA,closed,8,T108,108,Poaceae.sp.,1
ITA_closed_8_T108_108_herb,ITA,closed,8,T108,108,Polybotrya.cylindrica,6
ITA_closed_8_T108_108_liana,ITA,closed,8,T108,108,Apocynaceae.sp.,0
ITA_closed_8_T108_108_liana,ITA,closed,8,T108,108,Asteraceae.cf.,1
ITA_closed_8_T108_108_liana,ITA,closed,8,T108,108,Paullinia/Serjania.sp. 2,1
ITA_closed_8_T108_108_liana,ITA,closed,8,T108,108,Piptocarpha.sp.,1
ITA_closed_8_T108_108_palm,ITA,closed,8,T108,108,Euterpe.edulis,10
ITA_closed_8_T108_108_tree,ITA,closed,8,T108,108,Alchornea.cf.,1
ITA_closed_8_T108_108_tree,ITA,closed,8,T108,108,Dalbergia.frutescens,1
ITA_closed_8_T108_108_tree,ITA,closed,8,T108,108,Inga.sessilis,1
ITA_closed_8_T108_108_tree,ITA,closed,8,T108,108,Myrtaceae.sp.,1
ITA_closed_8_T108_108_tree,ITA,closed,8,T108,108,Ocotea.cf.,2
ITA_closed_8_T108_108_tree,ITA,closed,8,T108,108,Ocotea.sp.,1
ITA_closed_8_T108_108_tree,ITA,closed,8,T108,108,Ocotea.sp. 2,0
ITA_closed_8_T108_108_tree,ITA,closed,8,T108,108,Sloanea.guianensis,0
ITA_open_10_T006_6_palm,ITA,open,10,T006,6,Euterpe.edulis,3
ITA_open_10_T006_6_palm,ITA,open,10,T006,6,Geonoma.gamiova,1
ITA_open_10_T006_6_palm,ITA,open,10,T006,6,Geonoma.sp.,0
ITA_open_10_T006_6_shrub,ITA,open,10,T006,6,Brunfelsia.sp.,1
ITA_open_10_T006_6_shrub,ITA,open,10,T006,6,Daphnopsis.schwackeana,1
ITA_open_10_T006_6_shrub,ITA,open,10,T006,6,Psychotria.leiocarpa,0
ITA_open_10_T006_6_tree,ITA,open,10,T006,6,Acacia.sp.,0
ITA_open_10_T006_6_tree,ITA,open,10,T006,6,Eugenia.sp. 3,1
ITA_open_10_T006_6_tree,ITA,open,10,T006,6,Myrtaceae.sp.,1
ITA_open_10_T012_12_palm,ITA,open,10,T012,12,Euterpe.edulis,3
ITA_open_10_T012_12_palm,ITA,open,10,T012,12,Geonoma.gamiova,1
ITA_open_10_T012_12_palm,ITA,open,10,T012,12,Geonoma.sp.,0
ITA_open_10_T012_12_shrub,ITA,open,10,T012,12,Brunfelsia.sp.,1
ITA_open_10_T012_12_shrub,ITA,open,10,T012,12,Daphnopsis.schwackeana,1
ITA_open_10_T012_12_shrub,ITA,open,10,T012,12,Psychotria.leiocarpa,0
ITA_open_10_T012_12_tree,ITA,open,10,T012,12,Acacia.sp.,0
ITA_open_10_T012_12_tree,ITA,open,10,T012,12,Eugenia.sp. 3,1
ITA_open_10_T012_12_tree,ITA,open,10,T012,12,Myrtaceae.sp.,1
ITA_open_10_T018_18_palm,ITA,open,10,T018,18,Euterpe.edulis,1
ITA_open_10_T018_18_palm,ITA,open,10,T018,18,Geonoma.gamiova,1
ITA_open_10_T018_18_palm,ITA,open,10,T018,18,Geonoma.sp.,0
ITA_open_10_T018_18_shrub,ITA,open,10,T018,18,Brunfelsia.sp.,1
ITA_open_10_T018_18_shrub,ITA,open,10,T018,18,Daphnopsis.schwackeana,1
ITA_open_10_T018_18_shrub,ITA,open,10,T018,18,Psychotria.leiocarpa,0
ITA_open_10_T018_18_tree,ITA,open,10,T018,18,Acacia.sp.,0
ITA_open_10_T018_18_tree,ITA,open,10,T018,18,Eugenia.sp. 3,0
ITA_open_10_T018_18_tree,ITA,open,10,T018,18,Myrtaceae.sp.,0
ITA_open_10_T024_24_palm,ITA,open,10,T024,24,Euterpe.edulis,2
ITA_open_10_T024_24_palm,ITA,open,10,T024,24,Geonoma.gamiova,1
ITA_open_10_T024_24_palm,ITA,open,10,T024,24,Geonoma.sp.,0
ITA_open_10_T024_24_shrub,ITA,open,10,T024,24,Brunfelsia.sp.,1
ITA_open_10_T024_24_shrub,ITA,open,10,T024,24,Daphnopsis.schwackeana,1
ITA_open_10_T024_24_shrub,ITA,open,10,T024,24,Psychotria.leiocarpa,0
ITA_open_10_T024_24_tree,ITA,open,10,T024,24,Acacia.sp.,0
ITA_open_10_T024_24_tree,ITA,open,10,T024,24,Eugenia.sp. 3,0
ITA_open_10_T024_24_tree,ITA,open,10,T024,24,Myrtaceae.sp.,0
ITA_open_10_T030_30_palm,ITA,open,10,T030,30,Euterpe.edulis,2
ITA_open_10_T030_30_palm,ITA,open,10,T030,30,Geonoma.gamiova,1
ITA_open_10_T030_30_palm,ITA,open,10,T030,30,Geonoma.sp.,0
ITA_open_10_T030_30_shrub,ITA,open,10,T030,30,Brunfelsia.sp.,1
ITA_open_10_T030_30_shrub,ITA,open,10,T030,30,Daphnopsis.schwackeana,1
ITA_open_10_T030_30_shrub,ITA,open,10,T030,30,Psychotria.leiocarpa,0
ITA_open_10_T030_30_tree,ITA,open,10,T030,30,Acacia.sp.,0
ITA_open_10_T030_30_tree,ITA,open,10,T030,30,Eugenia.sp. 3,0
ITA_open_10_T030_30_tree,ITA,open,10,T030,30,Myrtaceae.sp.,0
ITA_open_10_T036_36_palm,ITA,open,10,T036,36,Euterpe.edulis,2
ITA_open_10_T036_36_palm,ITA,open,10,T036,36,Geonoma.gamiova,1
ITA_open_10_T036_36_palm,ITA,open,10,T036,36,Geonoma.sp.,0
ITA_open_10_T036_36_shrub,ITA,open,10,T036,36,Brunfelsia.sp.,1
ITA_open_10_T036_36_shrub,ITA,open,10,T036,36,Daphnopsis.schwackeana,1
ITA_open_10_T036_36_shrub,ITA,open,10,T036,36,Psychotria.leiocarpa,0
ITA_open_10_T036_36_tree,ITA,open,10,T036,36,Acacia.sp.,1
ITA_open_10_T036_36_tree,ITA,open,10,T036,36,Eugenia.sp. 3,0
ITA_open_10_T036_36_tree,ITA,open,10,T036,36,Myrtaceae.sp.,1
ITA_open_10_T042_42_palm,ITA,open,10,T042,42,Euterpe.edulis,1
ITA_open_10_T042_42_palm,ITA,open,10,T042,42,Geonoma.gamiova,1
ITA_open_10_T042_42_palm,ITA,open,10,T042,42,Geonoma.sp.,0
ITA_open_10_T042_42_shrub,ITA,open,10,T042,42,Brunfelsia.sp.,1
ITA_open_10_T042_42_shrub,ITA,open,10,T042,42,Daphnopsis.schwackeana,1
ITA_open_10_T042_42_shrub,ITA,open,10,T042,42,Psychotria.leiocarpa,0
ITA_open_10_T042_42_tree,ITA,open,10,T042,42,Acacia.sp.,1
ITA_open_10_T042_42_tree,ITA,open,10,T042,42,Eugenia.sp. 3,0
ITA_open_10_T042_42_tree,ITA,open,10,T042,42,Myrtaceae.sp.,1
ITA_open_10_T048_48_palm,ITA,open,10,T048,48,Euterpe.edulis,0
ITA_open_10_T048_48_palm,ITA,open,10,T048,48,Geonoma.gamiova,1
ITA_open_10_T048_48_palm,ITA,open,10,T048,48,Geonoma.sp.,0
ITA_open_10_T048_48_shrub,ITA,open,10,T048,48,Brunfelsia.sp.,1
ITA_open_10_T048_48_shrub,ITA,open,10,T048,48,Daphnopsis.schwackeana,1
ITA_open_10_T048_48_shrub,ITA,open,10,T048,48,Psychotria.leiocarpa,0
ITA_open_10_T048_48_tree,ITA,open,10,T048,48,Acacia.sp.,1
ITA_open_10_T048_48_tree,ITA,open,10,T048,48,Eugenia.sp. 3,0
ITA_open_10_T048_48_tree,ITA,open,10,T048,48,Myrtaceae.sp.,1
ITA_open_10_T054_54_palm,ITA,open,10,T054,54,Euterpe.edulis,1
ITA_open_10_T054_54_palm,ITA,open,10,T054,54,Geonoma.gamiova,1
ITA_open_10_T054_54_palm,ITA,open,10,T054,54,Geonoma.sp.,0
ITA_open_10_T054_54_shrub,ITA,open,10,T054,54,Brunfelsia.sp.,1
ITA_open_10_T054_54_shrub,ITA,open,10,T054,54,Daphnopsis.schwackeana,1
ITA_open_10_T054_54_shrub,ITA,open,10,T054,54,Psychotria.leiocarpa,0
ITA_open_10_T054_54_tree,ITA,open,10,T054,54,Acacia.sp.,0
ITA_open_10_T054_54_tree,ITA,open,10,T054,54,Eugenia.sp. 3,0
ITA_open_10_T054_54_tree,ITA,open,10,T054,54,Myrtaceae.sp.,1
ITA_open_10_T060_60_palm,ITA,open,10,T060,60,Euterpe.edulis,2
ITA_open_10_T060_60_palm,ITA,open,10,T060,60,Geonoma.gamiova,1
ITA_open_10_T060_60_palm,ITA,open,10,T060,60,Geonoma.sp.,0
ITA_open_10_T060_60_shrub,ITA,open,10,T060,60,Brunfelsia.sp.,1
ITA_open_10_T060_60_shrub,ITA,open,10,T060,60,Daphnopsis.schwackeana,1
ITA_open_10_T060_60_shrub,ITA,open,10,T060,60,Psychotria.leiocarpa,0
ITA_open_10_T060_60_tree,ITA,open,10,T060,60,Acacia.sp.,0
ITA_open_10_T060_60_tree,ITA,open,10,T060,60,Eugenia.sp. 3,0
ITA_open_10_T060_60_tree,ITA,open,10,T060,60,Myrtaceae.sp.,1
ITA_open_10_T066_66_palm,ITA,open,10,T066,66,Euterpe.edulis,4
ITA_open_10_T066_66_palm,ITA,open,10,T066,66,Geonoma.gamiova,1
ITA_open_10_T066_66_palm,ITA,open,10,T066,66,Geonoma.sp.,0
ITA_open_10_T066_66_shrub,ITA,open,10,T066,66,Brunfelsia.sp.,0
ITA_open_10_T066_66_shrub,ITA,open,10,T066,66,Daphnopsis.schwackeana,0
ITA_open_10_T066_66_shrub,ITA,open,10,T066,66,Psychotria.leiocarpa,0
ITA_open_10_T066_66_tree,ITA,open,10,T066,66,Acacia.sp.,0
ITA_open_10_T066_66_tree,ITA,open,10,T066,66,Eugenia.sp. 3,0
ITA_open_10_T066_66_tree,ITA,open,10,T066,66,Myrtaceae.sp.,0
ITA_open_10_T072_72_palm,ITA,open,10,T072,72,Euterpe.edulis,4
ITA_open_10_T072_72_palm,ITA,open,10,T072,72,Geonoma.gamiova,1
ITA_open_10_T072_72_palm,ITA,open,10,T072,72,Geonoma.sp.,0
ITA_open_10_T072_72_shrub,ITA,open,10,T072,72,Brunfelsia.sp.,0
ITA_open_10_T072_72_shrub,ITA,open,10,T072,72,Daphnopsis.schwackeana,0
ITA_open_10_T072_72_shrub,ITA,open,10,T072,72,Psychotria.leiocarpa,0
ITA_open_10_T072_72_tree,ITA,open,10,T072,72,Acacia.sp.,0
ITA_open_10_T072_72_tree,ITA,open,10,T072,72,Eugenia.sp. 3,0
ITA_open_10_T072_72_tree,ITA,open,10,T072,72,Myrtaceae.sp.,0
ITA_open_10_T078_78_palm,ITA,open,10,T078,78,Euterpe.edulis,4
ITA_open_10_T078_78_palm,ITA,open,10,T078,78,Geonoma.gamiova,1
ITA_open_10_T078_78_palm,ITA,open,10,T078,78,Geonoma.sp.,0
ITA_open_10_T078_78_shrub,ITA,open,10,T078,78,Brunfelsia.sp.,0
ITA_open_10_T078_78_shrub,ITA,open,10,T078,78,Daphnopsis.schwackeana,0
ITA_open_10_T078_78_shrub,ITA,open,10,T078,78,Psychotria.leiocarpa,0
ITA_open_10_T078_78_tree,ITA,open,10,T078,78,Acacia.sp.,0
ITA_open_10_T078_78_tree,ITA,open,10,T078,78,Eugenia.sp. 3,0
ITA_open_10_T078_78_tree,ITA,open,10,T078,78,Myrtaceae.sp.,0
ITA_open_10_T084_84_palm,ITA,open,10,T084,84,Euterpe.edulis,4
ITA_open_10_T084_84_palm,ITA,open,10,T084,84,Geonoma.gamiova,1
ITA_open_10_T084_84_palm,ITA,open,10,T084,84,Geonoma.sp.,0
ITA_open_10_T084_84_shrub,ITA,open,10,T084,84,Brunfelsia.sp.,0
ITA_open_10_T084_84_shrub,ITA,open,10,T084,84,Daphnopsis.schwackeana,0
ITA_open_10_T084_84_shrub,ITA,open,10,T084,84,Psychotria.leiocarpa,0
ITA_open_10_T084_84_tree,ITA,open,10,T084,84,Acacia.sp.,0
ITA_open_10_T084_84_tree,ITA,open,10,T084,84,Eugenia.sp. 3,0
ITA_open_10_T084_84_tree,ITA,open,10,T084,84,Myrtaceae.sp.,0
ITA_open_10_T090_90_palm,ITA,open,10,T090,90,Euterpe.edulis,4
ITA_open_10_T090_90_palm,ITA,open,10,T090,90,Geonoma.gamiova,1
ITA_open_10_T090_90_palm,ITA,open,10,T090,90,Geonoma.sp.,0
ITA_open_10_T090_90_shrub,ITA,open,10,T090,90,Brunfelsia.sp.,0
ITA_open_10_T090_90_shrub,ITA,open,10,T090,90,Daphnopsis.schwackeana,0
ITA_open_10_T090_90_shrub,ITA,open,10,T090,90,Psychotria.leiocarpa,0
ITA_open_10_T090_90_tree,ITA,open,10,T090,90,Acacia.sp.,0
ITA_open_10_T090_90_tree,ITA,open,10,T090,90,Eugenia.sp. 3,0
ITA_open_10_T090_90_tree,ITA,open,10,T090,90,Myrtaceae.sp.,0
ITA_open_10_T096_96_palm,ITA,open,10,T096,96,Euterpe.edulis,4
ITA_open_10_T096_96_palm,ITA,open,10,T096,96,Geonoma.gamiova,1
ITA_open_10_T096_96_palm,ITA,open,10,T096,96,Geonoma.sp.,1
ITA_open_10_T096_96_shrub,ITA,open,10,T096,96,Brunfelsia.sp.,0
ITA_open_10_T096_96_shrub,ITA,open,10,T096,96,Daphnopsis.schwackeana,0
ITA_open_10_T096_96_shrub,ITA,open,10,T096,96,Psychotria.leiocarpa,0
ITA_open_10_T096_96_tree,ITA,open,10,T096,96,Acacia.sp.,0
ITA_open_10_T096_96_tree,ITA,open,10,T096,96,Eugenia.sp. 3,0
ITA_open_10_T096_96_tree,ITA,open,10,T096,96,Myrtaceae.sp.,0
ITA_open_10_T0_0_palm,ITA,open,10,T0,0,Euterpe.edulis,2
ITA_open_10_T0_0_palm,ITA,open,10,T0,0,Geonoma.gamiova,1
ITA_open_10_T0_0_palm,ITA,open,10,T0,0,Geonoma.sp.,0
ITA_open_10_T0_0_shrub,ITA,open,10,T0,0,Brunfelsia.sp.,1
ITA_open_10_T0_0_shrub,ITA,open,10,T0,0,Daphnopsis.schwackeana,1
ITA_open_10_T0_0_shrub,ITA,open,10,T0,0,Psychotria.leiocarpa,0
ITA_open_10_T0_0_tree,ITA,open,10,T0,0,Acacia.sp.,0
ITA_open_10_T0_0_tree,ITA,open,10,T0,0,Eugenia.sp. 3,1
ITA_open_10_T0_0_tree,ITA,open,10,T0,0,Myrtaceae.sp.,1
ITA_open_10_T102_102_palm,ITA,open,10,T102,102,Euterpe.edulis,2
ITA_open_10_T102_102_palm,ITA,open,10,T102,102,Geonoma.gamiova,1
ITA_open_10_T102_102_palm,ITA,open,10,T102,102,Geonoma.sp.,1
ITA_open_10_T102_102_shrub,ITA,open,10,T102,102,Brunfelsia.sp.,0
